frame,id,x1,y1,x2,y2
355,68,643,486,706,534
355,73,1202,521,1271,582
356,67,1133,569,1215,641
356,68,651,482,713,528
356,73,1211,532,1279,589
357,67,1139,579,1223,653
357,68,658,474,719,522
357,73,1212,537,1289,599
358,67,1146,587,1231,666
358,68,664,467,724,514
358,73,1219,539,1296,606
359,67,1153,596,1243,678
359,68,671,462,729,507
359,73,1224,544,1307,613
36,22,1024,463,1067,494
360,67,1163,607,1253,692
360,68,678,461,735,502
360,73,1231,555,1317,624
361,67,1170,619,1265,706
361,68,685,457,741,498
361,73,1239,562,1327,634
362,67,1176,630,1278,723
362,68,692,450,744,491
362,73,1248,567,1340,646
363,67,1185,643,1293,741
363,68,698,445,749,487
363,73,1256,577,1350,656
364,67,1196,658,1307,761
364,68,703,441,755,481
364,73,1265,586,1363,669
365,67,1204,673,1323,782
365,68,707,439,758,477
365,73,1276,593,1378,681
366,67,1216,689,1341,803
366,68,713,436,765,473
366,73,1284,604,1392,694
367,67,1230,705,1360,829
367,68,720,430,768,466
367,73,1298,614,1408,708
368,67,1243,724,1382,857
368,68,726,425,772,461
368,73,1310,625,1426,724
369,67,1256,744,1405,887
369,68,730,420,776,458
369,73,1324,636,1443,741
37,22,1024,463,1067,497
37,21,1104,479,1146,514
370,67,1271,766,1432,920
370,68,734,418,780,454
370,73,1338,649,1461,758
371,67,1289,791,1460,957
371,68,740,416,786,450
371,73,1352,663,1483,777
372,67,1311,817,1494,998
372,73,1366,679,1507,797
373,67,1333,846,1534,1046
373,73,1383,693,1532,821
373,68,749,409,792,443
374,67,1358,880,1576,1075
374,73,1403,709,1560,845
375,67,1386,919,1605,1080
375,73,1423,727,1591,872
376,67,1420,966,1629,1080
376,73,1443,748,1623,903
377,73,1467,771,1662,935
378,73,1492,795,1703,973
379,73,1523,821,1751,1016
38,22,1026,462,1071,499
38,21,1108,483,1150,516
380,73,1554,851,1803,1060
381,73,1591,884,1876,1078
382,73,1630,921,1911,1079
385,79,0,833,106,977
386,79,0,810,137,955
386,80,1,950,248,1079
387,79,0,784,175,920
387,80,14,911,288,1079
388,79,3,760,211,883
389,79,36,735,244,851
39,22,1026,463,1075,500
39,21,1110,484,1153,519
390,79,74,713,276,821
391,79,114,693,303,795
391,86,232,760,428,893
392,79,151,674,327,771
393,79,187,656,352,751
394,79,220,641,374,730
394,90,344,688,498,793
395,79,248,630,391,713
395,90,373,670,518,765
396,79,276,616,410,695
396,90,401,648,540,735
397,79,302,603,428,679
397,90,431,628,555,710
398,79,325,592,445,666
398,90,454,612,572,693
399,79,346,580,461,654
399,90,476,596,587,672
4,1,1067,567,1125,622
40,22,1027,464,1076,502
40,21,1111,489,1157,521
400,79,366,570,474,642
400,90,494,584,602,656
401,79,382,559,488,631
401,90,509,572,615,642
402,79,400,553,502,618
402,90,527,557,626,628
403,79,418,547,510,606
403,90,544,547,638,614
404,79,432,537,523,595
404,90,557,538,647,600
405,79,446,534,533,587
405,90,568,527,656,589
406,79,459,525,544,581
406,90,581,517,665,581
407,79,472,519,554,573
407,90,595,511,672,571
408,79,485,510,566,565
408,90,606,507,680,562
408,93,1062,391,1097,419
409,79,497,507,576,556
409,90,616,498,690,554
409,93,1063,394,1098,421
41,22,1029,465,1078,507
41,21,1113,491,1159,524
410,79,508,502,585,549
410,90,625,492,696,543
411,79,517,496,594,544
411,90,633,491,700,536
411,93,1064,400,1100,427
412,79,529,489,601,538
412,90,644,485,708,530
412,93,1066,402,1101,430
413,79,542,487,608,531
413,90,654,479,716,523
414,79,551,485,614,526
414,90,662,473,723,515
415,79,559,480,625,521
415,90,670,466,727,508
415,93,1066,407,1106,436
416,79,566,476,632,516
416,90,676,465,732,503
416,93,1067,407,1107,438
417,79,576,470,639,512
417,90,683,461,738,497
417,93,1068,409,1109,441
418,79,583,466,644,507
418,90,691,458,743,492
418,93,1069,411,1111,445
419,79,591,466,647,501
419,90,697,452,749,489
419,93,1070,415,1112,450
42,22,1030,467,1080,511
42,21,1115,489,1162,524
420,79,599,461,653,495
420,90,704,446,754,484
420,93,1071,419,1114,452
421,79,605,456,663,491
421,90,711,445,759,479
421,93,1073,422,1115,454
422,79,612,453,670,488
422,93,1075,424,1119,458
423,79,620,450,675,486
423,93,1077,427,1123,461
423,90,725,436,770,469
424,79,628,445,680,482
424,93,1079,429,1124,464
424,90,730,434,775,464
425,79,636,442,685,479
425,93,1082,433,1126,471
425,90,733,431,779,462
426,79,642,442,687,476
426,93,1083,436,1127,477
426,90,737,428,784,460
427,79,649,439,695,472
427,93,1085,441,1130,481
427,90,743,425,789,458
428,79,653,436,701,468
428,93,1088,444,1133,485
428,90,750,422,794,454
429,79,658,434,706,465
429,93,1090,446,1137,489
43,22,1034,471,1080,513
43,21,1117,490,1164,527
430,79,661,431,710,462
430,93,1092,448,1140,493
431,79,666,430,713,460
431,93,1093,453,1144,499
432,93,1095,458,1147,503
433,93,1098,462,1151,508
434,93,1101,465,1155,514
434,79,685,421,729,451
435,93,1104,470,1159,522
436,93,1107,474,1163,528
437,93,1111,478,1168,535
438,93,1115,483,1173,540
439,93,1118,489,1177,548
44,22,1036,474,1083,515
44,21,1121,491,1168,530
440,93,1122,496,1183,554
441,93,1125,501,1191,563
442,93,1128,508,1196,573
443,93,1133,514,1201,580
444,93,1138,521,1209,588
444,97,1138,431,1180,465
445,93,1142,532,1219,599
445,97,1140,434,1182,466
446,93,1148,539,1226,610
446,97,1142,440,1186,468
447,93,1153,546,1235,622
447,97,1145,445,1188,473
448,93,1160,556,1244,634
448,97,1149,449,1192,477
449,93,1166,567,1253,646
449,97,1151,448,1196,482
45,22,1037,477,1086,518
45,21,1125,491,1170,534
450,93,1174,576,1264,659
450,97,1155,452,1200,486
451,93,1181,587,1277,673
451,97,1158,457,1204,490
452,93,1189,598,1290,692
452,97,1161,461,1208,493
452,99,0,835,128,992
453,93,1197,609,1302,709
453,97,1164,466,1212,497
453,99,0,812,157,969
454,93,1208,623,1317,726
454,97,1168,470,1216,501
454,99,0,786,190,930
455,93,1218,638,1336,745
455,97,1171,472,1221,507
455,99,4,762,223,897
456,93,1230,653,1353,769
456,97,1175,472,1226,513
456,99,37,739,253,868
457,93,1241,669,1373,794
457,97,1179,477,1231,517
457,99,76,719,281,843
458,93,1255,688,1393,818
458,97,1184,487,1235,523
458,99,114,702,308,819
459,93,1270,709,1417,845
459,97,1187,492,1241,529
459,99,148,686,331,799
46,22,1038,479,1087,522
46,21,1127,492,1173,537
460,93,1287,730,1444,879
460,97,1191,495,1247,536
460,99,182,671,352,776
461,93,1304,754,1474,914
461,97,1195,496,1253,541
461,99,211,658,373,759
462,93,1324,780,1508,954
462,97,1200,503,1260,548
462,99,239,645,390,741
463,93,1348,810,1548,1000
463,97,1207,511,1266,554
463,99,264,632,408,726
464,93,1375,842,1594,1050
464,97,1213,516,1274,560
464,99,289,621,424,711
465,93,1403,880,1643,1077
465,97,1218,518,1282,567
465,99,310,610,438,695
466,93,1437,923,1674,1080
466,97,1224,525,1290,575
466,99,332,599,453,682
467,97,1232,536,1297,584
467,99,350,590,467,673
468,97,1238,540,1307,592
468,99,367,583,481,661
469,97,1246,547,1317,600
469,99,385,575,491,651
47,22,1039,481,1089,525
47,21,1129,494,1176,540
470,97,1254,555,1327,609
470,99,399,565,503,640
471,97,1261,562,1340,620
471,99,412,558,516,631
472,97,1270,568,1351,629
472,99,429,553,527,622
473,97,1278,580,1364,641
473,99,443,548,525,611
474,97,1289,588,1377,653
474,99,455,540,543,604
475,97,1300,596,1391,666
475,99,469,532,554,597
476,97,1311,607,1405,677
476,99,481,527,563,588
477,97,1324,617,1422,691
477,99,490,519,576,582
478,97,1335,630,1440,706
478,99,502,514,586,575
479,97,1350,640,1459,724
479,99,511,510,594,571
48,22,1042,483,1093,527
48,21,1133,495,1180,543
480,97,1364,654,1479,740
480,99,522,505,600,563
481,97,1379,668,1500,760
481,99,531,504,601,555
482,97,1398,683,1524,778
482,99,541,499,611,548
483,97,1417,699,1550,802
483,99,550,493,617,541
484,97,1438,720,1580,826
484,99,558,489,626,538
485,97,1461,739,1613,853
485,99,569,483,636,535
486,97,1485,762,1649,882
486,99,577,479,643,530
487,97,1512,784,1687,913
487,99,583,476,647,527
487,108,0,856,147,1017
488,97,1543,810,1731,949
488,99,591,474,651,519
488,108,0,834,179,978
489,97,1576,839,1781,990
489,99,599,469,657,512
489,108,0,805,215,939
49,22,1044,486,1097,533
49,21,1135,501,1184,547
490,97,1613,870,1838,1037
490,99,605,466,659,509
490,108,32,780,247,902
491,97,1655,906,1895,1070
491,99,614,463,661,503
491,108,71,755,280,872
492,97,1700,946,1919,1080
492,99,618,458,674,499
492,108,112,734,308,842
493,99,625,454,681,495
493,108,150,714,333,819
494,99,630,451,686,493
494,108,186,698,356,795
495,99,638,448,689,490
495,108,218,681,375,774
496,99,642,445,694,487
496,108,249,665,394,753
497,99,649,443,699,482
497,108,274,650,411,735
498,99,654,440,704,478
498,108,297,638,432,718
499,99,661,436,708,476
499,108,320,623,446,707
5,1,1072,573,1130,630
50,22,1045,490,1101,537
50,21,1138,505,1189,550
500,99,665,434,712,472
500,108,343,613,463,692
501,99,670,431,717,468
501,108,362,602,479,675
502,99,675,428,722,464
502,108,379,591,490,661
503,99,680,427,726,461
503,108,398,583,504,649
504,99,684,425,729,459
504,108,414,571,520,637
505,99,689,421,731,456
505,108,426,563,530,629
506,99,694,419,737,452
506,108,443,557,539,621
507,99,700,416,741,450
507,108,458,546,549,611
507,109,1130,431,1171,465
508,99,703,415,745,449
508,108,471,540,558,598
508,109,1131,432,1174,467
509,108,482,535,570,588
509,109,1132,432,1177,470
51,22,1046,492,1103,542
51,21,1140,510,1193,553
510,108,496,526,581,582
510,109,1134,436,1180,474
510,99,711,411,752,444
511,108,506,519,591,576
511,109,1135,439,1182,478
511,99,715,408,756,441
512,108,518,514,599,568
512,109,1137,442,1186,481
513,108,528,510,604,563
513,109,1140,445,1189,484
514,108,537,504,609,556
514,109,1143,445,1193,488
515,108,548,498,618,548
515,109,1145,447,1196,491
516,108,555,493,628,542
516,109,1149,448,1199,495
517,108,565,490,635,536
517,109,1150,451,1203,499
518,108,573,487,641,533
518,109,1155,454,1206,503
519,108,580,483,644,528
519,109,1159,460,1209,506
52,22,1049,493,1105,547
52,21,1146,513,1197,557
520,108,589,479,648,524
520,109,1163,464,1214,511
521,108,597,475,653,519
521,109,1164,466,1218,514
522,108,603,470,658,515
522,109,1167,467,1221,518
523,108,609,468,668,511
523,109,1170,469,1225,523
524,108,617,464,676,503
524,109,1174,474,1230,528
525,108,623,460,680,499
525,109,1179,479,1236,534
526,108,629,456,685,496
526,109,1185,487,1242,539
527,108,637,455,686,492
527,109,1187,491,1247,545
528,108,642,452,692,490
528,109,1190,493,1252,551
529,108,649,446,697,487
529,109,1197,495,1258,555
53,22,1052,496,1107,550
53,21,1151,516,1201,560
530,108,654,444,702,483
530,109,1204,506,1265,562
531,108,658,442,707,480
531,109,1208,512,1271,568
532,108,664,440,709,477
532,109,1213,515,1277,574
533,108,669,437,714,473
533,109,1218,520,1285,581
534,108,675,434,718,469
534,109,1226,530,1293,588
535,108,678,432,724,465
535,109,1231,535,1300,597
536,108,683,431,727,462
536,109,1235,538,1309,605
537,108,687,428,730,460
537,109,1241,544,1317,613
538,108,691,426,736,458
538,109,1249,552,1328,623
539,108,697,423,740,455
539,109,1257,558,1339,633
54,22,1057,500,1111,555
54,21,1155,516,1206,564
540,108,701,421,742,452
540,109,1264,564,1349,643
541,109,1273,571,1363,653
542,109,1282,581,1373,664
542,108,711,416,749,446
543,109,1292,590,1386,673
543,108,714,414,753,443
544,109,1304,600,1399,686
545,109,1313,610,1413,700
546,109,1324,621,1429,713
547,109,1335,631,1446,727
548,109,1348,641,1466,744
549,109,1362,653,1484,760
55,22,1061,504,1114,559
55,21,1158,520,1212,570
550,109,1376,667,1505,778
551,109,1391,680,1528,798
552,109,1409,695,1552,820
553,109,1426,713,1576,843
554,109,1445,728,1605,868
555,109,1468,748,1637,896
556,109,1492,769,1670,926
557,109,1518,792,1709,960
558,109,1546,817,1754,999
559,109,1574,844,1803,1040
56,22,1063,512,1120,566
56,21,1163,526,1217,575
560,109,1610,873,1856,1072
561,109,1649,908,1903,1079
562,109,1693,948,1920,1080
57,22,1065,518,1125,574
57,21,1167,532,1223,582
572,110,0,925,240,1079
573,110,32,891,273,1055
574,110,86,846,315,1010
575,110,140,816,351,964
576,110,189,787,379,920
577,110,231,761,408,881
578,110,270,738,433,848
579,110,302,714,457,818
58,22,1070,522,1129,580
58,21,1171,535,1228,586
580,110,332,693,477,792
581,110,358,676,496,768
582,110,382,662,513,748
583,110,404,646,530,729
584,110,428,634,545,711
585,110,448,619,558,696
586,110,465,610,571,679
587,110,484,597,582,665
588,110,498,591,595,651
589,110,511,578,605,642
59,22,1073,527,1132,585
59,21,1175,539,1236,591
590,110,527,570,617,628
591,110,541,561,626,618
592,110,553,550,635,606
593,110,565,546,644,597
594,110,577,540,652,588
595,110,585,529,661,579
596,110,595,525,667,572
597,110,605,520,676,565
598,110,615,516,683,557
599,110,624,510,689,549
6,1,1075,579,1138,638
60,22,1078,532,1139,592
60,21,1180,540,1242,595
600,110,631,503,695,543
601,110,638,499,703,537
602,110,647,495,709,531
603,110,656,489,715,526
604,110,663,483,720,521
605,110,668,478,726,513
606,110,674,475,730,508
607,110,681,473,737,504
608,110,688,468,742,499
609,110,696,462,745,494
61,22,1082,538,1147,601
61,21,1187,543,1248,602
610,110,701,459,750,490
611,110,706,454,755,487
612,110,710,451,760,484
613,110,717,449,765,479
613,113,2,971,268,1079
614,110,722,445,770,475
614,113,50,939,300,1078
615,110,728,441,773,473
615,113,109,902,335,1054
616,110,733,439,778,468
616,113,163,861,369,1015
617,110,736,438,781,465
617,113,205,825,397,975
618,110,740,434,784,462
618,113,241,797,423,933
619,110,744,431,789,459
619,113,279,770,447,898
62,22,1085,543,1152,609
62,21,1192,553,1254,608
620,110,749,427,791,456
620,113,312,746,468,866
621,110,754,424,794,453
621,113,342,724,485,835
622,110,758,421,797,450
622,113,366,701,505,809
623,113,392,687,521,787
624,113,406,669,534,765
625,113,430,655,548,746
626,113,450,641,562,728
627,113,465,628,576,711
628,113,483,615,586,697
629,113,498,604,598,681
63,22,1091,554,1157,618
63,21,1196,559,1262,615
630,113,511,595,607,669
631,113,522,585,619,655
632,113,538,572,627,643
633,113,551,563,641,633
634,113,563,556,648,624
635,113,572,549,654,611
636,113,581,543,662,603
637,113,590,533,666,595
638,113,600,525,671,586
639,113,610,521,682,580
64,22,1095,562,1166,628
64,21,1203,562,1271,623
640,113,618,517,691,574
641,113,627,512,695,566
642,113,633,505,699,558
643,113,639,498,704,551
644,113,648,494,711,544
645,113,658,488,716,537
646,113,663,484,724,534
647,113,670,482,729,530
648,113,675,478,732,526
649,113,681,473,736,517
65,22,1102,568,1172,638
65,21,1211,565,1280,629
650,113,687,468,740,511
651,113,692,466,744,508
652,113,700,462,748,503
653,113,705,459,754,500
654,113,709,457,759,497
655,113,713,454,763,494
656,113,718,450,767,490
657,113,723,446,771,487
658,113,729,443,776,482
659,113,733,442,780,477
66,22,1107,577,1179,647
66,21,1218,574,1288,637
660,113,737,438,783,475
661,113,741,435,786,472
662,113,745,433,789,468
664,113,753,425,796,462
665,113,757,421,800,459
666,113,764,420,803,454
67,22,1113,588,1189,658
67,21,1224,581,1297,645
68,22,1119,596,1198,669
68,21,1231,585,1307,653
680,114,0,857,104,999
681,114,0,836,135,976
682,114,0,806,169,940
683,114,3,779,201,905
684,114,33,756,234,875
685,114,70,735,263,846
686,114,108,717,290,820
687,114,143,700,314,797
688,114,179,684,337,776
689,114,209,669,359,756
69,22,1124,605,1208,681
69,21,1237,591,1317,663
690,114,236,656,379,741
691,114,262,641,396,725
692,114,285,627,412,707
693,114,309,617,428,694
694,114,329,605,444,679
695,114,349,596,457,668
696,114,366,586,472,656
697,114,383,578,484,646
698,114,399,570,495,635
699,114,412,560,510,628
7,1,1079,586,1144,647
70,22,1130,614,1218,696
70,21,1245,600,1327,672
700,114,429,553,521,616
701,114,443,550,529,606
702,114,455,543,538,599
703,114,467,535,550,590
704,114,479,530,556,583
705,114,490,526,565,576
706,114,502,516,574,569
707,114,510,511,585,563
708,114,520,507,594,558
709,114,529,504,599,549
71,22,1142,624,1227,711
71,21,1257,609,1338,685
710,114,539,500,604,543
711,114,547,494,610,537
712,114,554,488,617,532
713,114,565,484,624,526
714,114,573,480,634,520
715,114,580,476,641,515
716,114,589,470,647,512
717,114,596,466,650,504
718,114,603,462,655,499
719,114,610,460,659,496
72,22,1148,636,1242,727
72,21,1263,616,1349,694
72,24,1044,435,1076,462
720,114,615,457,665,491
721,114,622,453,674,488
722,114,627,447,679,486
723,114,634,444,686,480
724,114,641,442,690,476
725,114,648,440,694,473
726,114,652,437,698,469
727,114,656,435,701,463
728,114,661,432,706,460
729,114,667,429,714,458
73,22,1157,650,1254,743
73,21,1273,624,1363,705
73,24,1045,437,1079,466
730,114,673,424,719,455
74,22,1165,665,1268,763
74,21,1282,633,1376,718
74,24,1046,442,1081,470
747,118,3,936,271,1079
748,118,52,903,305,1069
749,118,111,867,340,1032
75,22,1174,680,1286,782
75,21,1294,645,1390,732
75,24,1046,445,1083,475
750,118,161,831,375,987
751,118,205,802,403,946
751,119,353,985,555,1079
752,118,245,776,428,908
752,119,368,951,574,1078
753,118,284,751,452,875
753,119,400,910,596,1074
754,118,313,729,472,845
754,119,434,876,616,1038
755,118,343,710,494,817
755,119,465,839,632,993
756,118,368,689,509,793
756,119,492,807,647,950
757,118,393,674,524,769
757,119,516,778,665,911
758,118,414,658,539,750
758,119,539,753,676,876
759,118,433,645,556,730
759,119,557,730,688,843
76,22,1182,695,1302,804
76,21,1305,653,1406,746
76,24,1047,447,1086,477
760,118,453,631,570,715
760,119,576,710,699,816
761,118,471,617,583,698
761,119,591,691,708,791
762,118,488,605,596,682
762,119,606,673,719,767
762,120,0,855,111,1010
763,118,503,594,607,670
763,119,620,657,727,748
763,120,0,834,143,991
764,118,518,585,617,655
764,119,633,643,736,729
764,120,0,805,178,956
765,118,531,575,627,645
765,119,645,627,742,711
765,120,0,778,213,921
766,118,548,567,637,633
766,119,655,614,747,695
766,120,28,753,247,888
767,118,557,556,645,623
767,119,665,604,754,680
767,120,63,731,278,856
768,118,568,549,655,612
768,119,677,593,759,663
768,120,100,712,307,828
769,118,579,542,662,603
769,119,687,582,765,651
769,120,140,693,330,803
77,22,1196,711,1321,828
77,21,1317,666,1423,760
77,24,1049,448,1087,478
770,118,589,535,670,594
770,119,697,573,772,639
770,120,176,677,353,783
771,118,598,526,677,585
771,119,703,563,776,630
771,120,207,661,376,764
772,118,608,517,683,579
772,119,711,556,778,615
772,120,237,645,393,742
773,118,617,513,687,571
773,119,718,549,787,604
773,120,264,633,412,727
774,118,626,508,695,565
774,119,726,541,791,596
774,120,290,620,430,711
775,118,633,503,703,557
775,119,732,535,797,588
775,120,312,609,446,697
776,118,639,499,708,552
776,119,738,527,798,580
776,120,333,596,460,680
777,118,647,497,711,544
777,119,745,522,802,570
777,120,353,585,475,669
778,118,654,489,718,538
778,119,750,515,809,562
778,120,371,577,487,657
779,118,662,485,725,533
779,119,756,509,814,554
779,120,390,569,501,646
78,22,1210,730,1341,856
78,21,1330,677,1439,775
78,24,1052,451,1091,482
780,118,671,480,730,528
780,119,761,503,817,549
780,120,406,559,513,634
781,118,677,477,738,523
781,119,767,498,821,543
781,120,422,552,527,625
782,118,685,471,741,515
782,119,771,492,825,536
782,120,436,549,536,615
783,118,688,467,747,511
783,119,776,488,826,531
783,120,452,540,548,608
784,118,695,465,749,507
784,119,780,483,830,527
784,120,464,534,555,598
785,118,700,462,752,503
785,119,786,479,835,521
785,120,477,532,558,588
786,118,706,458,757,499
786,119,790,476,838,517
786,120,486,523,572,583
787,118,711,455,763,495
787,119,794,472,840,511
787,120,501,516,583,577
788,118,717,451,767,492
788,119,797,467,843,506
788,120,510,511,596,572
789,118,721,449,771,489
789,119,800,463,847,503
789,120,522,509,601,564
79,22,1225,751,1363,884
79,21,1343,687,1458,793
79,24,1053,453,1094,485
790,118,725,446,774,486
790,119,803,459,848,499
790,120,531,506,603,559
791,118,729,443,777,482
791,119,807,456,852,494
791,120,541,500,613,553
792,118,734,440,781,477
792,119,810,454,856,489
792,120,551,496,618,545
793,118,740,436,786,475
793,119,815,450,859,484
793,120,558,491,626,539
794,118,745,434,790,470
794,119,819,448,862,481
794,120,568,487,636,535
795,118,749,433,791,467
795,119,822,446,863,479
795,120,577,484,643,531
796,118,751,432,793,463
796,119,823,442,866,476
796,120,585,482,647,527
797,118,753,430,797,461
797,119,826,438,869,470
797,120,593,477,654,522
798,118,756,427,802,460
798,119,828,436,871,466
798,120,601,474,660,517
799,118,761,425,805,459
799,119,831,433,873,464
799,120,606,473,662,513
8,1,1086,592,1149,655
80,22,1242,772,1386,914
80,21,1355,700,1476,812
80,24,1054,456,1097,488
800,118,768,422,808,454
800,120,614,468,672,509
801,118,773,420,811,452
801,120,621,464,681,505
802,118,776,420,814,450
802,120,628,461,686,500
803,118,777,417,816,449
803,120,632,459,690,497
804,118,780,416,820,447
804,120,639,457,693,494
805,118,784,416,822,444
805,120,645,454,696,491
806,118,788,414,826,442
806,120,650,448,701,489
807,118,792,411,830,441
807,120,654,446,704,487
808,120,662,443,710,480
809,120,666,442,716,477
81,22,1258,797,1414,949
81,21,1370,715,1496,828
81,24,1057,458,1099,490
810,120,673,439,721,474
811,120,677,436,723,471
812,120,680,435,727,469
813,120,684,432,729,467
814,120,688,431,731,465
815,120,693,430,738,462
816,120,698,426,744,460
818,120,708,421,750,453
819,120,712,419,751,451
82,22,1276,824,1445,989
82,21,1387,729,1519,848
82,24,1060,462,1101,496
83,22,1298,855,1482,1034
83,21,1405,744,1545,870
83,24,1062,463,1102,502
84,22,1322,888,1523,1070
84,21,1422,763,1572,893
84,24,1064,469,1103,505
85,22,1348,925,1555,1080
85,21,1443,780,1599,918
85,24,1065,471,1104,507
86,22,1380,968,1586,1080
86,21,1464,797,1629,947
86,24,1067,474,1108,511
87,21,1488,819,1665,977
87,24,1069,477,1113,516
874,127,1141,448,1187,474
879,129,1156,463,1203,491
88,21,1514,843,1701,1011
88,24,1070,481,1115,520
880,129,1158,463,1206,496
881,129,1159,466,1209,500
882,129,1162,468,1213,503
883,129,1165,468,1217,508
884,129,1166,470,1220,513
885,129,1168,472,1224,515
886,129,1174,484,1228,520
887,129,1178,489,1232,524
888,129,1180,493,1237,529
889,129,1185,495,1243,536
89,21,1542,868,1742,1046
89,24,1071,483,1118,524
890,129,1188,497,1248,539
891,129,1191,496,1252,545
892,129,1195,503,1257,550
893,129,1201,507,1264,555
894,129,1206,513,1270,561
895,129,1211,515,1276,566
896,129,1216,515,1284,572
897,129,1221,522,1290,581
898,129,1226,531,1296,587
899,129,1231,537,1305,594
9,1,1091,602,1156,665
90,21,1572,894,1788,1074
90,24,1073,487,1120,529
900,129,1236,539,1315,602
901,129,1246,547,1322,609
902,129,1251,555,1332,618
903,129,1259,559,1343,629
904,129,1266,565,1353,639
905,129,1272,572,1366,648
906,129,1285,582,1378,659
907,129,1293,594,1391,672
908,129,1300,602,1404,685
909,129,1309,610,1417,697
91,21,1605,924,1841,1079
91,24,1074,491,1123,536
910,129,1320,622,1434,712
911,129,1332,634,1454,727
912,129,1344,646,1472,744
913,129,1358,658,1490,761
914,129,1374,673,1512,780
915,129,1387,688,1532,801
916,129,1405,704,1559,822
917,129,1422,721,1587,847
918,129,1444,740,1618,872
919,129,1465,761,1651,903
92,21,1643,959,1873,1080
92,24,1077,492,1125,541
920,129,1490,781,1689,935
921,129,1514,806,1729,971
922,129,1544,830,1773,1012
923,129,1573,857,1825,1055
924,129,1607,886,1889,1077
925,129,1648,923,1917,1080
93,24,1080,494,1128,548
94,24,1083,499,1132,552
941,131,0,857,137,1016
942,131,0,833,172,983
943,131,0,802,208,945
944,131,28,775,246,904
945,131,70,749,278,870
946,131,114,729,309,840
947,131,153,710,335,813
948,131,191,688,360,788
949,131,225,671,381,765
95,24,1086,505,1136,557
950,131,253,657,398,744
951,131,279,641,422,727
952,131,305,629,437,709
953,131,329,613,454,692
954,131,350,600,469,678
955,131,372,590,484,667
956,131,390,584,496,653
957,131,407,570,511,641
958,131,423,562,525,631
959,131,438,556,534,622
96,24,1089,513,1140,562
960,131,454,547,545,610
961,131,467,538,556,601
962,131,481,534,565,590
963,131,496,525,575,584
964,131,506,519,584,578
965,131,518,514,594,569
966,131,528,511,599,561
967,131,536,506,605,555
968,131,545,501,616,547
969,131,554,498,625,541
97,24,1091,512,1146,568
970,131,563,492,633,536
971,131,572,489,639,533
972,131,580,486,643,529
973,131,590,482,649,523
974,131,597,478,654,515
975,131,603,474,664,510
976,131,609,469,671,507
977,131,616,466,676,504
978,131,625,464,680,498
979,131,630,462,682,495
98,24,1094,517,1150,575
980,131,638,457,687,492
981,131,644,456,694,488
982,131,650,452,699,485
983,131,654,448,703,483
984,131,660,448,710,480
985,131,665,445,713,476
986,131,672,443,716,473
987,131,678,441,721,470
988,131,681,439,726,466
989,131,686,437,731,464
99,24,1097,528,1153,582
990,131,690,434,735,462
